enter_date,enter_time,exit_date,exit_time,direction,enter_price,exit_price,close_reason,quantity,pnl
7/6/2022,10:14:00,7/6/2022,10:44:00,short,13212.5,13267,MDL,1,-1092.5
7/6/2022,10:45:00,7/6/2022,11:30:00,long,13268.25,13211,MDL,1,-1147.5
7/6/2022,11:31:00,7/6/2022,13:00:00,short,13189,13239.75,MDL,1,-1017.5
7/6/2022,18:00:00,7/7/2022,2:15:00,short,13318.5,13337.5,MDL,1,-382.5
7/7/2022,2:17:00,7/7/2022,11:18:00,long,13340.75,13488.49,TP,1,2952.3
7/7/2022,18:59:00,7/8/2022,6:18:00,short,13527.5,13519.25,MDL,1,162.5
7/8/2022,6:19:00,7/8/2022,6:55:00,long,13523,13498.25,MDL,1,-497.5
7/8/2022,6:56:00,7/8/2022,8:47:00,short,13491,13373.35,TP,1,2350.5
7/8/2022,8:58:00,7/8/2022,9:49:00,long,13417.25,13455.5,MDL,1,762.5
7/8/2022,9:50:00,7/8/2022,10:11:00,short,13436,13441.75,MDL,1,-117.5
7/8/2022,10:12:00,7/8/2022,11:09:00,long,13468,13598.53,TP,1,2608.1
7/10/2022,18:04:00,7/10/2022,18:10:00,long,13544,13545.5,MDL,1,27.5
7/10/2022,19:33:00,7/11/2022,3:20:00,short,13534.75,13466.75,MDL,1,1357.5
7/11/2022,3:27:00,7/11/2022,9:30:00,long,13459.75,13467.5,MDL,1,152.5
7/11/2022,9:31:00,7/11/2022,9:40:00,short,13442.5,13316.41,TP,1,2519.3
7/11/2022,18:00:00,7/12/2022,5:32:00,short,13317.75,13224.5,MDL,1,1862.5
7/12/2022,5:34:00,7/12/2022,9:25:00,long,13224.75,13352.37,TP,1,2549.9
7/12/2022,18:00:00,7/13/2022,4:08:00,long,13197.25,13209,MDL,1,232.5
7/13/2022,4:09:00,7/13/2022,4:56:00,short,13190.25,13241.5,MDL,1,-1027.5
7/13/2022,4:57:00,7/13/2022,8:29:00,long,13243.75,13371.69,TP,1,2556.3
7/13/2022,8:31:00,7/13/2022,8:45:00,short,13027.75,12904.86,TP,1,2455.3
7/13/2022,20:21:00,7/14/2022,1:23:00,short,13115.25,13154.5,MDL,1,-787.5
7/14/2022,1:24:00,7/14/2022,3:05:00,long,13158.5,13120,MDL,1,-772.5
7/14/2022,3:18:00,7/14/2022,6:34:00,short,13127.25,13086.75,MDL,1,807.5
7/14/2022,6:35:00,7/14/2022,9:31:00,long,13088.25,13096.75,MDL,1,167.5
7/14/2022,9:32:00,7/14/2022,10:52:00,short,13033.25,12998,MDL,1,702.5
7/14/2022,10:53:00,7/14/2022,12:48:00,long,13015.75,13065,MDL,1,982.5
7/14/2022,12:49:00,7/14/2022,14:18:00,short,13049,13184.31,SL,1,-2708.7
7/14/2022,15:43:00,7/14/2022,15:59:00,long,13206.5,13216.5,EOD,1,197.5
7/15/2022,1:16:00,7/15/2022,2:38:00,long,13241.75,13219.75,MDL,1,-442.5
7/15/2022,2:39:00,7/15/2022,4:44:00,short,13214.75,13246.5,MDL,1,-637.5
7/15/2022,4:45:00,7/15/2022,8:17:00,long,13250.5,13217.5,MDL,1,-662.5
7/15/2022,8:18:00,7/15/2022,8:39:00,short,13207.75,13237.5,MDL,1,-597.5
7/15/2022,8:40:00,7/15/2022,9:35:00,long,13249.25,13394.89,TP,1,2910.3
7/15/2022,9:45:00,7/15/2022,10:00:00,short,13350.75,13318.75,MDL,1,637.5
7/15/2022,10:01:00,7/15/2022,10:21:00,long,13393,13336.75,MDL,1,-1127.5
7/15/2022,10:22:00,7/15/2022,10:29:00,short,13315.25,13376,MDL,1,-1217.5
7/15/2022,10:30:00,7/15/2022,15:59:00,long,13385.5,13418.25,EOD,1,652.5
7/18/2022,7:03:00,7/18/2022,8:18:00,long,13554.25,13551.75,MDL,1,-52.5
7/18/2022,8:19:00,7/18/2022,9:46:00,short,13541.75,13558,MDL,1,-327.5
7/18/2022,9:47:00,7/18/2022,10:11:00,long,13579,13550.25,MDL,1,-577.5
7/18/2022,10:12:00,7/18/2022,11:39:00,short,13537.25,13572.75,MDL,1,-712.5
7/18/2022,11:40:00,7/18/2022,13:18:00,long,13577.75,13547.5,MDL,1,-607.5
7/18/2022,13:19:00,7/18/2022,13:56:00,short,13540.5,13409.35,TP,1,2620.5
7/18/2022,18:33:00,7/18/2022,18:37:00,short,13330.75,13336.25,MDL,1,-112.5
7/18/2022,18:38:00,7/19/2022,3:42:00,long,13343.25,13335.5,MDL,1,-157.5
7/19/2022,3:43:00,7/19/2022,4:45:00,short,13330.5,13362.25,MDL,1,-637.5
7/19/2022,4:46:00,7/19/2022,9:30:00,long,13363,13489.79,TP,1,2533.3
7/19/2022,9:42:00,7/19/2022,9:58:00,short,13441.5,13469.25,MDL,1,-557.5
7/19/2022,10:02:00,7/19/2022,11:32:00,long,13471.5,13597.87,TP,1,2524.9
7/20/2022,1:11:00,7/20/2022,3:33:00,long,13742.5,13729.25,MDL,1,-267.5
7/20/2022,3:34:00,7/20/2022,9:29:00,short,13723.75,13696.25,MDL,1,547.5
7/20/2022,9:30:00,7/20/2022,9:57:00,long,13706.25,13723.75,MDL,1,347.5
7/20/2022,9:58:00,7/20/2022,10:13:00,short,13711.75,13747.5,MDL,1,-717.5
7/20/2022,10:14:00,7/20/2022,10:50:00,long,13754.75,13874.42,TP,1,2390.9
7/20/2022,12:43:00,7/20/2022,13:32:00,short,13882.25,13840,MDL,1,842.5
7/20/2022,13:33:00,7/20/2022,14:01:00,long,13851.5,13810.25,MDL,1,-827.5
7/20/2022,14:02:00,7/20/2022,14:23:00,short,13811,13844.75,MDL,1,-677.5
7/20/2022,14:24:00,7/20/2022,15:59:00,long,13849.25,13879.25,EOD,1,597.5
7/20/2022,18:00:00,7/21/2022,0:50:00,short,13857.25,13863.25,MDL,1,-122.5
7/21/2022,0:51:00,7/21/2022,3:30:00,long,13870.25,13856.25,MDL,1,-282.5
7/21/2022,3:31:00,7/21/2022,5:47:00,short,13847.5,13873.75,MDL,1,-527.5
7/21/2022,5:48:00,7/21/2022,9:19:00,long,13879.25,13920.25,MDL,1,817.5
7/21/2022,9:20:00,7/21/2022,9:37:00,short,13915,13841.25,MDL,1,1472.5
7/21/2022,9:38:00,7/21/2022,10:04:00,long,13889,13923.25,MDL,1,682.5
7/21/2022,10:05:00,7/21/2022,10:43:00,short,13873.25,13849,MDL,1,482.5
7/21/2022,10:44:00,7/21/2022,12:06:00,long,13852,13987.99,TP,1,2717.3
7/21/2022,18:00:00,7/22/2022,5:15:00,short,13976.5,13989.75,MDL,1,-267.5
7/22/2022,5:25:00,7/22/2022,9:53:00,long,13997,14057,MDL,1,1197.5
7/22/2022,9:54:00,7/22/2022,11:29:00,short,14026.5,13905.12,TP,1,2425.1
7/24/2022,18:05:00,7/25/2022,8:38:00,long,13826.25,13870.25,MDL,1,877.5
7/25/2022,8:39:00,7/25/2022,9:42:00,short,13861.25,13821.5,MDL,1,792.5
7/25/2022,9:43:00,7/25/2022,10:16:00,long,13840,13748.44,SL,1,-1833.7
7/25/2022,10:43:00,7/25/2022,11:13:00,long,13760,13742.25,MDL,1,-357.5
7/25/2022,11:14:00,7/25/2022,11:29:00,short,13730,13768.75,MDL,1,-777.5
7/25/2022,11:30:00,7/25/2022,13:39:00,long,13776.5,13769,MDL,1,-152.5
7/25/2022,13:40:00,7/25/2022,15:51:00,short,13756.25,13739.25,MDL,1,337.5
7/25/2022,15:52:00,7/25/2022,15:59:00,long,13747.25,13763.25,EOD,1,317.5
7/25/2022,18:00:00,7/26/2022,3:50:00,short,13728.5,13739.75,MDL,1,-227.5
7/26/2022,3:51:00,7/26/2022,6:34:00,long,13742.75,13705.25,MDL,1,-752.5
7/26/2022,6:35:00,7/26/2022,10:06:00,short,13700.25,13665.5,MDL,1,692.5
7/26/2022,10:07:00,7/26/2022,10:20:00,long,13668,13623.75,MDL,1,-887.5
7/26/2022,10:21:00,7/26/2022,13:10:00,short,13609.5,13574,MDL,1,707.5
7/26/2022,13:11:00,7/26/2022,15:21:00,long,13579.25,13518.5,MDL,1,-1217.5
7/26/2022,15:22:00,7/26/2022,15:59:00,short,13524.75,13521.25,EOD,1,67.5
7/26/2022,18:41:00,7/27/2022,2:52:00,short,13669.5,13689,MDL,1,-392.5
7/27/2022,2:53:00,7/27/2022,6:31:00,long,13694.75,13698.75,MDL,1,77.5
7/27/2022,6:32:00,7/27/2022,9:36:00,short,13691.25,13722.25,MDL,1,-622.5
7/27/2022,13:03:00,7/27/2022,14:26:00,short,13838,13858.25,MDL,1,-407.5
7/27/2022,14:27:00,7/27/2022,14:32:00,long,13878.25,13855.25,MDL,1,-462.5
7/27/2022,14:33:00,7/27/2022,14:35:00,short,13834.75,13840,MDL,1,-107.5
7/27/2022,14:36:00,7/27/2022,14:52:00,long,13906.75,14022.38,TP,1,2310.1
7/27/2022,15:51:00,7/27/2022,15:59:00,short,14051.25,14044,EOD,1,142.5
7/27/2022,18:00:00,7/28/2022,6:01:00,short,13997.25,13944.75,MDL,1,1047.5
7/28/2022,6:02:00,7/28/2022,8:32:00,long,13950.5,13936.5,MDL,1,-282.5
7/28/2022,8:33:00,7/28/2022,8:34:00,short,13920.25,13938.25,MDL,1,-362.5
7/28/2022,8:35:00,7/28/2022,8:57:00,long,13977.5,14002,MDL,1,487.5
7/28/2022,8:58:00,7/28/2022,9:54:00,short,13991.5,13881.97,TP,1,2188.1
7/28/2022,18:00:00,7/29/2022,3:39:00,short,14337.5,14324.5,MDL,1,257.5
7/29/2022,3:40:00,7/29/2022,4:44:00,long,14324.25,14304.5,MDL,1,-397.5
7/29/2022,4:45:00,7/29/2022,9:36:00,short,14298.25,14167.56,TP,1,2611.3
7/29/2022,9:40:00,7/29/2022,10:27:00,long,14217.5,14344.93,TP,1,2546.1
7/31/2022,18:03:00,8/1/2022,4:07:00,short,14367.5,14362,MDL,1,107.5
8/1/2022,4:08:00,8/1/2022,4:50:00,long,14359.75,14333,MDL,1,-537.5
8/1/2022,4:51:00,8/1/2022,7:20:00,short,14331.5,14376.25,MDL,1,-897.5
8/1/2022,7:36:00,8/1/2022,8:32:00,long,14371.5,14356.75,MDL,1,-297.5
8/1/2022,8:33:00,8/1/2022,9:39:00,short,14350.75,14313.5,MDL,1,742.5
8/1/2022,9:40:00,8/1/2022,10:06:00,long,14338,14452.38,TP,1,2285.1
8/1/2022,10:19:00,8/1/2022,10:40:00,short,14442.5,14441.75,MDL,1,12.5
8/1/2022,10:41:00,8/1/2022,11:18:00,long,14468,14473.5,MDL,1,107.5
8/1/2022,11:19:00,8/1/2022,13:45:00,short,14460.5,14328.86,TP,1,2630.3
8/1/2022,18:00:00,8/1/2022,23:15:00,long,14391.5,14329.5,MDL,1,-1242.5
8/1/2022,23:16:00,8/2/2022,7:02:00,short,14327,14282.25,MDL,1,892.5
8/2/2022,7:04:00,8/2/2022,9:53:00,long,14289.25,14323,MDL,1,672.5
8/2/2022,9:54:00,8/2/2022,10:20:00,short,14308.25,14309,MDL,1,-17.5
8/2/2022,10:21:00,8/2/2022,11:14:00,long,14323.25,14360.25,MDL,1,737.5
8/2/2022,11:15:00,8/2/2022,11:42:00,short,14355.5,14393.5,MDL,1,-762.5
8/2/2022,11:43:00,8/2/2022,13:24:00,long,14399,14463.25,MDL,1,1282.5
8/2/2022,13:25:00,8/2/2022,14:23:00,short,14447.75,14381.25,MDL,1,1327.5
8/2/2022,14:24:00,8/2/2022,15:18:00,long,14394.75,14358.25,MDL,1,-732.5
8/2/2022,15:19:00,8/2/2022,15:59:00,short,14341.5,14339,EOD,1,47.5
8/2/2022,18:00:00,8/2/2022,22:03:00,short,14338.25,14333.75,MDL,1,87.5
8/2/2022,22:04:00,8/3/2022,4:06:00,long,14348.5,14321.5,MDL,1,-542.5
8/3/2022,4:07:00,8/3/2022,5:10:00,short,14317.75,14360.5,MDL,1,-857.5
8/3/2022,6:18:00,8/3/2022,9:54:00,long,14381.25,14510.15,TP,1,2575.5
8/3/2022,10:19:00,8/3/2022,10:49:00,short,14542.5,14543.25,MDL,1,-17.5
8/3/2022,11:07:00,8/3/2022,14:20:00,long,14569.25,14705.46,TP,1,2721.7
8/3/2022,18:50:00,8/4/2022,5:25:00,short,14661.75,14687.5,MDL,1,-517.5
8/4/2022,5:37:00,8/4/2022,7:17:00,long,14689.25,14725,MDL,1,712.5
8/4/2022,7:18:00,8/4/2022,8:53:00,short,14721.75,14731.5,MDL,1,-197.5
8/4/2022,8:54:00,8/4/2022,9:17:00,long,14738,14700.75,MDL,1,-747.5
8/4/2022,9:18:00,8/4/2022,9:35:00,short,14690.25,14700,MDL,1,-197.5
8/4/2022,9:36:00,8/4/2022,9:39:00,long,14722.5,14686,MDL,1,-732.5
8/4/2022,9:40:00,8/4/2022,9:43:00,short,14673.75,14719.5,MDL,1,-917.5
8/4/2022,18:00:00,8/5/2022,4:29:00,long,14744.5,14753,MDL,1,167.5
8/5/2022,4:30:00,8/5/2022,8:27:00,short,14751.25,14753.75,MDL,1,-52.5
8/5/2022,8:31:00,8/5/2022,9:34:00,short,14628.25,14580,MDL,1,962.5
8/5/2022,9:35:00,8/5/2022,10:21:00,long,14598,14717.16,TP,1,2380.7
8/7/2022,18:05:00,8/7/2022,19:09:00,long,14615.5,14604.5,MDL,1,-222.5
8/7/2022,19:16:00,8/8/2022,3:05:00,short,14601.75,14716.14,SL,1,-2290.3
8/8/2022,18:23:00,8/8/2022,22:08:00,long,14617.5,14604.75,MDL,1,-257.5
8/8/2022,22:09:00,8/9/2022,9:32:00,short,14605.25,14470.13,TP,1,2699.9
8/9/2022,10:33:00,8/9/2022,11:01:00,long,14434.25,14432.25,MDL,1,-42.5
8/9/2022,11:02:00,8/9/2022,11:17:00,short,14411.75,14452,MDL,1,-807.5
8/9/2022,11:18:00,8/9/2022,12:02:00,long,14458.5,14424.25,MDL,1,-687.5
8/9/2022,12:03:00,8/9/2022,13:56:00,short,14421.5,14432.5,MDL,1,-222.5
8/9/2022,13:57:00,8/9/2022,15:59:00,long,14442.5,14445.75,EOD,1,62.5
8/9/2022,19:44:00,8/9/2022,22:44:00,long,14458,14433,MDL,1,-502.5
8/9/2022,22:48:00,8/10/2022,6:47:00,short,14426.5,14471.25,MDL,1,-897.5
8/10/2022,6:48:00,8/10/2022,6:49:00,long,14469,14469.5,MDL,1,7.5
8/10/2022,6:50:00,8/10/2022,8:28:00,short,14465.75,14553.67,SL,1,-1760.9
8/11/2022,2:05:00,8/11/2022,4:04:00,long,14845.25,14851.5,MDL,1,122.5
8/11/2022,4:05:00,8/11/2022,7:39:00,short,14843.25,14854.5,MDL,1,-227.5
8/11/2022,7:40:00,8/11/2022,10:15:00,long,14863,14977.49,TP,1,2287.3
8/11/2022,10:40:00,8/11/2022,11:09:00,short,14943.5,14827.39,TP,1,2319.7
8/11/2022,18:00:00,8/12/2022,7:02:00,long,14761.5,14779.25,MDL,1,352.5
8/12/2022,7:03:00,8/12/2022,8:20:00,short,14774.75,14801.25,MDL,1,-532.5
8/12/2022,8:21:00,8/12/2022,9:35:00,long,14807.75,14804.5,MDL,1,-67.5
8/12/2022,9:36:00,8/12/2022,9:40:00,short,14783,14806,MDL,1,-462.5
8/12/2022,9:41:00,8/12/2022,10:00:00,long,14842.5,14841.5,MDL,1,-22.5
8/12/2022,10:01:00,8/12/2022,10:10:00,short,14799.75,14827.25,MDL,1,-552.5
8/12/2022,10:11:00,8/12/2022,10:40:00,long,14860.25,14832,MDL,1,-567.5
8/12/2022,10:41:00,8/12/2022,10:59:00,short,14820.75,14847.25,MDL,1,-532.5
8/14/2022,20:51:00,8/14/2022,21:30:00,long,14964.25,14957.75,MDL,1,-132.5
8/14/2022,21:32:00,8/15/2022,6:44:00,short,14962,14950,MDL,1,237.5
8/15/2022,6:45:00,8/15/2022,8:47:00,long,14955,14932.5,MDL,1,-452.5
8/15/2022,8:48:00,8/15/2022,9:30:00,short,14928.25,14952,MDL,1,-477.5
8/15/2022,9:31:00,8/15/2022,9:41:00,long,14980.75,14979.25,MDL,1,-32.5
8/15/2022,9:42:00,8/15/2022,9:53:00,short,14968.75,14988.5,MDL,1,-397.5
8/15/2022,9:54:00,8/15/2022,10:10:00,long,15013.75,15018,MDL,1,82.5
8/15/2022,10:11:00,8/15/2022,10:32:00,short,15003.75,15001.75,MDL,1,37.5
8/15/2022,10:33:00,8/15/2022,10:50:00,long,15006,14972.5,MDL,1,-672.5
8/15/2022,10:51:00,8/15/2022,11:21:00,short,14967.25,14996,MDL,1,-577.5
8/15/2022,19:01:00,8/15/2022,20:02:00,long,15088,15088.5,MDL,1,7.5
8/15/2022,20:03:00,8/16/2022,4:28:00,short,15079.25,15083.25,MDL,1,-82.5
8/16/2022,4:29:00,8/16/2022,5:33:00,long,15086.75,15068,MDL,1,-377.5
8/16/2022,5:34:00,8/16/2022,8:12:00,short,15065.5,15092.25,MDL,1,-537.5
8/16/2022,8:26:00,8/16/2022,8:47:00,long,15085.25,15066.5,MDL,1,-377.5
8/16/2022,8:48:00,8/16/2022,10:30:00,short,15060.5,14973.79,TP,1,1731.7
8/16/2022,10:46:00,8/16/2022,11:47:00,long,14979.75,15070.97,TP,1,1821.9
8/16/2022,12:42:00,8/16/2022,12:44:00,long,15069,15060.5,MDL,1,-172.5
8/16/2022,12:45:00,8/16/2022,14:06:00,short,15055,15136.21,SL,1,-1626.7
8/16/2022,14:34:00,8/16/2022,14:46:00,short,15115.75,15011.33,TP,1,2085.9
8/16/2022,15:19:00,8/16/2022,15:23:00,short,15034.25,15038.5,MDL,1,-87.5
8/16/2022,15:24:00,8/16/2022,15:59:00,long,15048.5,15079.75,EOD,1,622.5
8/16/2022,18:00:00,8/17/2022,2:37:00,long,15075.25,15057.25,MDL,1,-362.5
8/17/2022,2:38:00,8/17/2022,6:45:00,short,15051,14953.03,TP,1,1956.9
8/17/2022,8:41:00,8/17/2022,9:35:00,short,14960.25,14937.5,MDL,1,452.5
8/17/2022,9:36:00,8/17/2022,9:40:00,long,14982.25,14945.75,MDL,1,-732.5
8/17/2022,9:41:00,8/17/2022,9:56:00,short,14919,14937.5,MDL,1,-372.5
8/17/2022,9:57:00,8/17/2022,10:11:00,long,14953,14939,MDL,1,-282.5
8/17/2022,10:12:00,8/17/2022,10:45:00,short,14922,14887,MDL,1,697.5
8/17/2022,10:46:00,8/17/2022,10:53:00,long,14899.25,14872.75,MDL,1,-532.5
8/17/2022,10:54:00,8/17/2022,11:24:00,short,14855.5,14881.5,MDL,1,-522.5
8/17/2022,11:25:00,8/17/2022,11:43:00,long,14889,14845.75,MDL,1,-867.5
8/17/2022,11:44:00,8/17/2022,12:24:00,short,14834.75,14869.5,MDL,1,-697.5
8/17/2022,12:25:00,8/17/2022,14:14:00,long,14880.5,14991.75,TP,1,2222.5
8/17/2022,14:21:00,8/17/2022,15:59:00,short,14978,14908.5,EOD,1,1387.5
8/17/2022,18:00:00,8/18/2022,4:44:00,short,14920.25,14871.25,MDL,1,977.5
8/18/2022,4:45:00,8/18/2022,8:41:00,long,14879.75,14928.75,MDL,1,977.5
8/18/2022,8:42:00,8/18/2022,9:44:00,short,14924.5,14893.75,MDL,1,612.5
8/18/2022,9:45:00,8/18/2022,9:58:00,long,14913.5,14869.5,MDL,1,-882.5
8/18/2022,9:59:00,8/18/2022,10:19:00,short,14861.5,14891.5,MDL,1,-602.5
8/18/2022,10:20:00,8/18/2022,12:21:00,long,14897.25,14944.5,MDL,1,942.5
8/18/2022,12:22:00,8/18/2022,13:11:00,short,14932.25,14945,MDL,1,-257.5
8/18/2022,13:12:00,8/18/2022,15:54:00,long,14957.5,14937.25,MDL,1,-407.5
8/18/2022,15:55:00,8/18/2022,15:59:00,short,14937,14935.5,EOD,1,27.5
8/18/2022,18:00:00,8/19/2022,4:17:00,short,14951.5,14831.18,TP,1,2403.9
8/19/2022,5:41:00,8/19/2022,7:59:00,long,14833.75,14808.5,MDL,1,-507.5
8/19/2022,8:00:00,8/19/2022,10:25:00,short,14808.75,14702.36,TP,1,2125.3
8/21/2022,21:31:00,8/22/2022,4:02:00,short,14621,14508.59,TP,1,2245.7
8/22/2022,7:01:00,8/22/2022,10:23:00,short,14500.5,14395.09,TP,1,2105.7
8/22/2022,18:03:00,8/23/2022,2:04:00,long,14343.75,14321.5,MDL,1,-447.5
8/23/2022,2:05:00,8/23/2022,3:04:00,short,14321,14283.5,MDL,1,747.5
8/23/2022,3:05:00,8/23/2022,6:20:00,long,14289.25,14339.25,MDL,1,997.5
8/23/2022,6:21:00,8/23/2022,9:32:00,short,14334.5,14333,MDL,1,27.5
8/23/2022,9:33:00,8/23/2022,9:42:00,long,14355.5,14331,MDL,1,-492.5
8/23/2022,9:43:00,8/23/2022,9:47:00,short,14316,14319.25,MDL,1,-67.5
8/23/2022,9:48:00,8/23/2022,10:26:00,long,14335.5,14392.5,MDL,1,1137.5
8/23/2022,10:27:00,8/23/2022,11:16:00,short,14378.25,14340.5,MDL,1,752.5
8/23/2022,11:17:00,8/23/2022,12:17:00,long,14345,14312,MDL,1,-662.5
8/23/2022,12:18:00,8/23/2022,12:58:00,short,14309.25,14348.75,MDL,1,-792.5
8/23/2022,12:59:00,8/23/2022,13:53:00,long,14353.25,14327.25,MDL,1,-522.5
8/23/2022,13:54:00,8/23/2022,15:59:00,short,14323,14315.25,EOD,1,152.5
8/23/2022,18:02:00,8/24/2022,2:30:00,short,14308.75,14288,MDL,1,412.5
8/24/2022,2:31:00,8/24/2022,3:25:00,long,14285.25,14278.5,MDL,1,-137.5
8/24/2022,3:26:00,8/24/2022,4:02:00,short,14270,14282.75,MDL,1,-257.5
8/24/2022,4:03:00,8/24/2022,9:13:00,long,14292.5,14309.25,MDL,1,332.5
8/24/2022,9:14:00,8/24/2022,9:51:00,short,14307,14304,MDL,1,57.5
8/24/2022,9:52:00,8/24/2022,12:44:00,long,14330.75,14383.5,MDL,1,1052.5
8/24/2022,12:45:00,8/24/2022,15:18:00,short,14365.75,14378.5,MDL,1,-257.5
8/24/2022,15:19:00,8/24/2022,15:59:00,long,14379.75,14349.5,EOD,1,-607.5
8/24/2022,18:00:00,8/25/2022,2:16:00,long,14361.25,14478.02,TP,1,2332.9
8/25/2022,4:31:00,8/25/2022,5:16:00,long,14473.5,14465.75,MDL,1,-157.5
8/25/2022,5:17:00,8/25/2022,7:14:00,short,14453.25,14455,MDL,1,-37.5
8/25/2022,7:15:00,8/25/2022,8:30:00,long,14460.25,14437.5,MDL,1,-457.5
8/25/2022,8:31:00,8/25/2022,9:55:00,short,14414,14424,MDL,1,-202.5
8/25/2022,9:56:00,8/25/2022,11:01:00,long,14430.5,14492.5,MDL,1,1237.5
8/26/2022,0:59:00,8/26/2022,2:34:00,long,14556.25,14542,MDL,1,-287.5
8/26/2022,2:35:00,8/26/2022,7:54:00,short,14541.5,14521.75,MDL,1,392.5
8/26/2022,7:58:00,8/26/2022,8:43:00,long,14524.5,14543.75,MDL,1,382.5
8/26/2022,8:44:00,8/26/2022,8:57:00,short,14525.25,14559.75,MDL,1,-692.5
8/26/2022,8:58:00,8/26/2022,9:21:00,long,14572.25,14597.25,MDL,1,497.5
8/26/2022,9:22:00,8/26/2022,9:55:00,short,14590.5,14544.5,MDL,1,917.5
8/26/2022,9:56:00,8/26/2022,10:01:00,long,14555,14528.5,MDL,1,-532.5
8/26/2022,10:02:00,8/26/2022,10:07:00,short,14490.25,14456.75,MDL,1,667.5
8/26/2022,10:08:00,8/26/2022,10:09:00,long,14480.5,14588.28,TP,1,2153.1
8/28/2022,22:28:00,8/28/2022,22:30:00,short,13882.25,13881.5,MDL,1,12.5
8/28/2022,22:32:00,8/29/2022,3:20:00,long,13878.75,13891.5,MDL,1,252.5
8/29/2022,3:21:00,8/29/2022,3:38:00,short,13881.75,13919.5,MDL,1,-757.5
8/29/2022,3:39:00,8/29/2022,5:01:00,long,13926.75,13873.75,MDL,1,-1062.5
8/29/2022,5:02:00,8/29/2022,9:34:00,short,13869,13981.23,SL,1,-2247.1
8/29/2022,18:00:00,8/30/2022,1:30:00,short,13920.75,13950.25,MDL,1,-592.5
8/30/2022,1:31:00,8/30/2022,8:20:00,long,13953.25,14021.5,MDL,1,1362.5
8/30/2022,8:21:00,8/30/2022,9:59:00,short,14015.75,13884.67,TP,1,2619.1
8/30/2022,18:33:00,8/31/2022,3:34:00,long,13777.75,13835.25,MDL,1,1147.5
8/31/2022,3:35:00,8/31/2022,6:24:00,short,13831.75,13832.25,MDL,1,-12.5
8/31/2022,6:25:00,8/31/2022,9:32:00,long,13849.25,13871.75,MDL,1,447.5
8/31/2022,9:33:00,8/31/2022,9:41:00,short,13850,13865.25,MDL,1,-307.5
8/31/2022,9:42:00,8/31/2022,10:00:00,long,13868.25,13873.5,MDL,1,102.5
8/31/2022,10:01:00,8/31/2022,11:36:00,short,13857.25,13780.75,MDL,1,1527.5
8/31/2022,11:37:00,8/31/2022,13:17:00,long,13786.5,13764,MDL,1,-452.5
8/31/2022,13:18:00,8/31/2022,15:14:00,short,13751.75,13755.75,MDL,1,-82.5
8/31/2022,15:15:00,8/31/2022,15:58:00,long,13764.5,13726.75,MDL,1,-757.5
8/31/2022,22:01:00,9/1/2022,3:21:00,short,13593.5,13573.5,MDL,1,397.5
9/1/2022,3:22:00,9/1/2022,5:21:00,long,13578,13544.75,MDL,1,-667.5
9/1/2022,5:22:00,9/1/2022,7:45:00,short,13539.25,13652.52,SL,1,-2267.9
9/1/2022,8:32:00,9/1/2022,9:40:00,short,13601.5,13598,MDL,1,67.5
9/1/2022,9:41:00,9/1/2022,9:55:00,long,13632,13596,MDL,1,-722.5
9/1/2022,22:29:00,9/2/2022,2:13:00,long,13678.75,13680,MDL,1,22.5
9/2/2022,2:14:00,9/2/2022,3:10:00,short,13679.25,13691.25,MDL,1,-242.5
9/2/2022,3:11:00,9/2/2022,6:29:00,long,13694.25,13673.25,MDL,1,-422.5
9/2/2022,6:30:00,9/2/2022,8:30:00,short,13670.75,13704.25,MDL,1,-672.5
9/2/2022,8:43:00,9/2/2022,9:04:00,short,13775.25,13785.75,MDL,1,-212.5
9/2/2022,9:32:00,9/2/2022,9:51:00,short,13780.75,13768.75,MDL,1,237.5
9/2/2022,9:52:00,9/2/2022,10:00:00,long,13779.75,13725.75,MDL,1,-1082.5
9/2/2022,10:01:00,9/2/2022,10:11:00,short,13706,13749.75,MDL,1,-877.5
9/4/2022,18:00:00,9/4/2022,19:24:00,long,13527.75,13520.75,MDL,1,-142.5
9/4/2022,19:25:00,9/4/2022,20:24:00,short,13521.5,13531.75,MDL,1,-207.5
9/4/2022,20:25:00,9/5/2022,3:46:00,long,13532.5,13498.5,MDL,1,-682.5
9/5/2022,3:47:00,9/5/2022,11:35:00,short,13492.75,13550.5,MDL,1,-1157.5
9/5/2022,12:49:00,9/5/2022,12:59:00,long,13551.5,13550.5,S-EOD,1,-22.5
9/5/2022,18:00:00,9/5/2022,23:44:00,long,13553.25,13590.5,MDL,1,742.5
9/5/2022,23:45:00,9/6/2022,3:53:00,short,13588.5,13615.75,MDL,1,-547.5
9/6/2022,3:54:00,9/6/2022,4:07:00,long,13614.5,13601.5,MDL,1,-262.5
9/6/2022,4:08:00,9/6/2022,6:40:00,short,13588.75,13623.25,MDL,1,-692.5
9/6/2022,6:41:00,9/6/2022,7:22:00,long,13625.75,13600.5,MDL,1,-507.5
9/6/2022,7:23:00,9/6/2022,8:09:00,short,13594.25,13610.75,MDL,1,-332.5
9/6/2022,8:10:00,9/6/2022,9:25:00,long,13619.25,13572.75,MDL,1,-932.5
9/6/2022,9:26:00,9/6/2022,10:01:00,short,13556,13421.93,TP,1,2678.9
9/6/2022,10:26:00,9/6/2022,10:58:00,long,13388.25,13531.35,TP,1,2859.5
